id,Leave_Next_Month
6464,0.022763489
6467,0.03791519
6470,0.3008715
6471,0.014490384
6472,0.019377915
6478,0.28532878
6479,0.5822658
6480,0.50656855
6481,0.37059534
6483,0.024376145
6484,0.04022988
6487,0.14452296
6489,0.020571409
6490,0.32075444
6491,0.14126468
6495,0.33297983
6496,0.5001657
6498,0.024389692
6499,0.27640253
6501,0.32909125
6504,0.31548023
6505,0.12953337
6506,0.1794719
6507,0.21035852
6509,0.018023875
6510,0.032397266
6511,0.5366082
6512,0.04342954
6513,0.42483214
6518,0.22059481
6522,0.04092458
6529,0.026558494
6531,0.02413766
6532,0.14966165
6534,0.7579919
6535,0.032359693
6536,0.02953668
6537,0.026411591
6540,0.61307526
6541,0.21291636
6542,0.0349466
6549,0.40477425
6550,0.011779891
6552,0.4777258
6554,0.3370768
6556,0.04245285
6558,0.29365912
6560,0.39465246
6564,0.21208851
6565,0.012800977
6569,0.016798353
6570,0.23556666
6572,0.05736354
6573,0.90791136
6576,0.03206369
6577,0.0235373
6579,0.6899885
6582,0.9014344
6586,0.33402878
6588,0.85101986
6592,0.01212785
6593,0.28950304
6594,0.20055623
6595,0.84962004
6596,0.6188153
6597,0.6399339
6601,0.23666176
6605,0.027420264
6606,0.7164834
6607,0.062914714
6610,0.061418865
6614,0.023538813
6616,0.4557629
6617,0.32615212
6618,0.51035494
6619,0.18055306
6620,0.7816806
6624,0.7711238
6625,0.01080017
6628,0.011149554
6629,0.7057581
6630,0.027195087
6633,0.51257604
6634,0.08379667
6636,0.48604685
6637,0.16733207
6641,0.012900924
6642,0.46467116
6644,0.54301536
6647,0.032565437
6648,0.13370927
6649,0.73502797
6651,0.25673336
6652,0.69441
6654,0.8031485
6656,0.0572115
6657,0.58077836
6658,0.056979615
6659,0.29170787
6660,0.01836496
6664,0.046522457
6666,0.048357833
6667,0.8331568
6668,0.025002316
6669,0.02370101
6671,0.05792777
6674,0.78667545
6677,0.028883481
6678,0.125991
6679,0.012766259
6680,0.08854171
6681,0.064708166
6684,0.015416769
6685,0.016022628
6686,0.01512677
6688,0.018145874
6690,0.850321
6693,0.15783922
6694,0.10093447
6698,0.034801386
6700,0.24831915
6702,0.4998473
6704,0.5752125
6705,0.26257595
6708,0.09370248
6709,0.47253332
6710,0.6612236
6711,0.074603215
6714,0.01121609
6715,0.23950954
6716,0.6585998
6722,0.29664302
6725,0.7604386
6726,0.7953549
6727,0.018290866
6728,0.5457033
6729,0.012801006
6730,0.5561424
6732,0.13633858
6738,0.021618268
6740,0.049285486
6744,0.28981847
6745,0.06256634
6746,0.01447299
6748,0.03178212
6749,0.08272086
6750,0.088564396
6751,0.12284135
6752,0.028948598
6757,0.013275119
6758,0.51327753
6761,0.02261964
6762,0.032195132
6763,0.78217304
6764,0.39620095
6765,0.20311616
6766,0.33251056
6768,0.56699634
6769,0.65465647
6770,0.09842607
6771,0.07269313
6772,0.010838368
6773,0.59623164
6774,0.107833445
6775,0.20886499
6776,0.34743428
6777,0.34346032
6778,0.013586974
6779,0.015911775
6782,0.051642735
6787,0.7491025
6788,0.018145574
6791,0.0357519
6792,0.19800891
6793,0.39019272
6794,0.037624653
6795,0.01281316
6796,0.7910756
6797,0.114916496
6798,0.20576213
6799,0.014409372
6801,0.25588027
6802,0.43305662
6804,0.30510944
6805,0.18299405
6806,0.3748572
6808,0.61227596
6811,0.39204374
6812,0.5326835
6813,0.31674224
6814,0.74534893
6818,0.6037174
6819,0.01102008
6820,0.038390566
6821,0.029853612
6822,0.26487038
6823,0.012017724
6825,0.029557891
6826,0.6163552
6827,0.47417188
6828,0.01302941
6829,0.0669537
6832,0.5293216
6833,0.11476609
6834,0.15150692
6838,0.27947545
6843,0.127119
6845,0.39716634
6846,0.23244055
6848,0.89740634
6849,0.029349312
6852,0.030519797
6853,0.06116384
6854,0.041938197
6855,0.4868393
6856,0.39925677
6858,0.03363578
6860,0.2820289
6868,0.013475266
6869,0.012451829
6871,0.036112785
6874,0.4362557
6875,0.042117305
6876,0.068909764
6884,0.03899166
6885,0.05641455
6886,0.17070758
6887,0.46386558
6888,0.026836528
6890,0.011499853
6891,0.48629758
6892,0.029054888
6893,0.024602037
6897,0.17631891
6898,0.3553005
6899,0.06684511
6900,0.28729844
6905,0.25326383
6906,0.017282529
6907,0.025467645
6909,0.6899335
6916,0.76303494
6920,0.1898671
6922,0.50799173
6923,0.24953078
6924,0.13515095
6925,0.6270383
6927,0.05359986
6928,0.03890561
6929,0.020914279
6930,0.019164855
6934,0.07980386
6935,0.09891955
6937,0.74805444
6939,0.8449737
6943,0.38498482
6944,0.31127787
6946,0.89094424
6952,0.10171189
6953,0.22873631
6959,0.009667385
6962,0.7784802
6965,0.035710074
6966,0.9235754
6968,0.72668123
6970,0.29521132
6971,0.2711282
6972,0.0386917
6974,0.104407184
6976,0.17517018
6977,0.8068964
6978,0.7820274
6980,0.008354854
6983,0.34791985
6987,0.014258585
6990,0.12592871
6992,0.1269133
6993,0.13614419
6994,0.8480541
6995,0.03474963
6996,0.32952037
6998,0.24255429
6999,0.63051695
7000,0.20091932
7001,0.0899054
7002,0.04108683
7006,0.020394517
7008,0.27575922
7009,0.37034994
7011,0.018706527
7012,0.83856547
7013,0.30874807
7014,0.66355646
7016,0.012350698
7018,0.23335977
7020,0.010992633
7021,0.22076221
7022,0.48350662
7025,0.06124475
7026,0.23511498
7027,0.10993034
7028,0.08898223
7032,0.31343824
7033,0.84962004
7034,0.015809856
7035,0.05916911
7036,0.6326236
7040,0.017072286
7042,0.013613137
7043,0.32984644
7045,0.042735208
7050,0.23272516
7051,0.016356047
7052,0.39467004
7054,0.08815238
7057,0.63345486
7058,0.023557983
7060,0.6371008
7061,0.3075826
7063,0.7877148
7064,0.09972899
7065,0.10520737
7067,0.55597126
7068,0.4514325
7070,0.7620621
7072,0.2184475
7073,0.110418335
7074,0.22919804
7076,0.042034816
7078,0.024421137
7081,0.25338382
7084,0.16379572
7085,0.05290101
7088,0.100092016
7089,0.08784535
7091,0.7826039
7092,0.12276053
7095,0.025262889
7100,0.017192373
7104,0.4734453
7107,0.018817822
7108,0.72768307
7110,0.88994557
7112,0.048199188
7113,0.43077898
7114,0.56696856
7115,0.5223513
7119,0.0126218945
7120,0.12824824
7121,0.19729105
7123,0.31820887
7127,0.22482757
7128,0.023067564
7129,0.71570194
7131,0.053559456
7132,0.9132204
7134,0.24219725
7137,0.010256272
7139,0.036247015
7142,0.10464434
